IDDIST,NOMBDEP,NOMBPROV,NOMBDIST,NOM_CAPITAL (LEGAL),location,location_val
250104,UCAYALI,CORONEL PORTILLO,MASISEA,MASISEA,"{'lat': -8.994978900000001, 'lng': -73.65362089999999}",True
250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,PUERTO CALLAO,"{'lat': -8.2499159, 'lng': -74.66346399999999}",True
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,NUEVA REQUENA,"{'lat': -8.334487, 'lng': -74.56254799999999}",True
250107,UCAYALI,CORONEL PORTILLO,MANANTAY,SAN FERNANDO,"{'lat': -8.4790181, 'lng': -74.54632819999999}",True
250201,UCAYALI,ATALAYA,RAYMONDI,ATALAYA,"{'lat': -10.6188998, 'lng': -73.37086959999999}",True
250202,UCAYALI,ATALAYA,SEPAHUA,SEPAHUA,"{'lat': -11.14718, 'lng': -73.035988}",True
250203,UCAYALI,ATALAYA,TAHUANIA,BOLOGNESI,"{'lat': -10.0263988, 'lng': -73.65362089999999}",True
250204,UCAYALI,ATALAYA,YURUA,BREU,"{'lat': -9.967492, 'lng': -72.5204827}",True
250301,UCAYALI,PADRE ABAD,PADRE ABAD,AGUAYTIA,"{'lat': -8.8207899, 'lng': -75.62080879999999}",True
250302,UCAYALI,PADRE ABAD,IRAZOLA,SAN ALEJANDRO,"{'lat': -8.9367032, 'lng': -75.294569}",True
250303,UCAYALI,PADRE ABAD,CURIMANA,CURIMANA,"{'lat': -8.4343931, 'lng': -75.1538084}",True
250304,UCAYALI,PADRE ABAD,NESHUYA,MONTE ALEGRE,"{'lat': -8.6683951, 'lng': -75.0143824}",True
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,ALEXANDER VON HUMBOLDT,"{'lat': -8.819104, 'lng': -75.03775019999999}",True
250401,UCAYALI,PURUS,PURUS,ESPERANZA,"{'lat': -9.7715865, 'lng': -70.709413}",True
